"id","Value","Convergence","alpha_w","alpha_m","prev0_epidemic","prev0_endemic","freq0","phi_w","phi_m","a","b","r","tau","sigma_prev","sigma_g","sigma_q"
532,1629.12104521884,2,0.00118005430164456,0.00590644755411908,0.00424060899069414,0.99608019222184,0.401291352822203,0.346930959244592,0.0291033436543919,9.99999921843844e-07,0.0494148239598245,1.60234166576493,1.07864417776272,1.50774552314601,0.521891636670772,0.825449096520322
533,1928.13839807386,2,0.00499871760722266,0.0207997079449722,0.00236700199845862,0.99608019222184,0.416015052603799,0.346930959244592,0.0291033436543919,9.99812226039897e-07,0.0494148239598245,1.60234166576493,1.07864417776272,1.50774552314601,0.521891636670772,0.825449096520322
534,1e+10,0,-0.000378721670381114,-0.00195474892658581,0.00424060899069414,0.99608019222184,0.416015052603799,0.346930959244592,0.0291033436543919,9.99812226039897e-07,0.0494148239598245,1.60234166576493,1.07864417776272,1.50774552314601,0.521891636670772,0.825449096520322
535,1580.4441971979,0,0.000809790860022111,0.00411279542126516,0.00403293311607638,0.996091652892665,0.407569949222396,0.349341988427979,0.0266673188554218,9.99278148782578e-07,0.0510350665308257,3.84722133701583,1.51786216901739,1.53990746905098,0.70280930886978,0.864993226604638
536,1618.09228572433,0,0.00179307342649238,0.00751935323630436,0.00556179340349288,0.993628469288364,0.400000700339683,0.429683228284754,0.0263135600633764,9.99956033798551e-07,0.0406707986566856,1.76311447397536,1.73362607968063,1.93003751829549,0.588961106921903,0.91280846198957
537,1520.54859372964,0,0.000401373554305117,0.00210741349904545,0.00252678479224568,0.997315663338608,0.400038780470787,0.235774835054891,0.0234988395694573,9.99967160918426e-07,0.0592211438636025,4.11410698448537,1.27772093753255,1.20195624051305,0.632977791260752,1.13018148728359
538,1447.64968934726,0,0.00543171346212714,0.0218426836709317,0.00397423329786251,0.997936757379345,0.406248742988122,0.351691377366741,0.0293203271307069,9.9993750781327e-07,0.0302091836218316,0.783806310486828,2.5186535281745,1.47481795935155,0.541006980064021,0.868655862712393
539,1445.10509988013,0,0.00124574420836644,0.00830810999823259,0.0028402893077006,0.996023051105894,0.400000493440427,0.260339037745737,0.0189441481023249,9.99803351268999e-07,0.0451044741494673,3.56848394749737,1.63706935203349,1.21504163249421,0.604479156717168,0.928640837126194
540,1362.74144603656,0,0.00227889065636059,0.0115298154292721,0.0032801605122685,0.996490118329274,0.41372645988607,0.391896678419146,0.0198102759122769,9.99858084561125e-07,0.0501097068685952,2.36448238475428,1.25311226493166,1.05331501202423,0.557480021987452,0.951928962840738
541,1529.91558976882,0,0.00233841706027918,0.0152227708065406,0.00217612894428365,0.993105828962133,0.432987034293324,0.359762457907784,0.0147601262174497,9.99996061131883e-07,0.0374662779678937,2.63768666744302,1.91208074506287,1.42653277019162,0.60509533722072,0.987219369610256
542,1505.67098069754,0,0.00459512625740188,0.0245717298666894,0.00217029922171009,0.989855455743769,0.50492650846346,0.392670982200103,0.015190574489419,9.43315292634995e-07,0.0423309665445024,4.99222431021303,1.51696052891121,1.16043475011823,0.749778294582949,0.904365621904061
543,1427.97185755973,0,0.00257638676335419,0.0155011282501473,0.00212635944492974,0.993977287530511,0.403004856794095,0.342438069312304,0.0141204807440536,9.99983586182231e-07,0.0425533986318626,3.10660413441765,1.66636288393548,1.17476770523823,0.543185668070185,1.05587689096523
544,1458.74660327249,2,0.00368718907458831,0.0185320665480461,0.00424060899069414,0.99608019222184,0.416015052603799,0.346930959244592,0.0291033436543919,9.99812226039897e-07,0.0494148239598245,1.60234166576493,1.07864417776272,1.50774552314601,0.521891636670772,0.825449096520322
545,1410.04345230216,2,0.0020393328072938,0.00923847526078939,0.00399690448398842,0.996741927846109,0.400023195525443,0.298221848330175,0.0251498219530964,9.99998494415143e-07,0.0275534184174231,0.774879478450448,3.12042953399487,1.30446152422693,0.533630328530144,0.890785411978579
546,1754.2027205475,2,0.00128663823873501,0.0075900839328616,0.00424060899069414,0.99608019222184,0.401291352822203,0.346930959244592,0.0291033436543919,9.99812226039897e-07,0.0494148239598245,1.60234166576493,1.07864417776272,1.99900585049096,0.521891636670772,0.825449096520322
547,1527.82000909809,1,0.00150044470972003,0.00674488986959138,0.00397763306894481,0.993041094536094,0.400187008097607,0.309924309402752,0.0223506492329582,9.9998022189623e-07,0.0244041563505683,0.774752221942397,3.72678312688987,1.40248732296289,0.607408769411321,1.0000750149673
548,1667.07649964487,0,0.00306584461308679,0.0131021802646953,0.00928561198839299,0.997366254748569,0.444813520137628,0.448220893330479,0.0607465608962902,9.9991129104783e-07,0.0340094873454275,0.764977031917597,2.13580889833741,1.97176938235397,0.642820352318163,0.878064776390218
549,1608.59131247454,0,0.00180776465992558,0.00935400761325714,0.00106979482174182,0.996863922264301,0.403308507691236,0.314233452382161,0.00829544783052751,9.99999991779154e-07,0.0368755933652953,2.49769775767975,2.12404120381431,1.83102186465198,0.586305217037689,0.956901569253086
550,1477.00872722446,0,0.00289341111298325,0.0134920766289471,0.00867743346042227,0.998394503991064,0.435910252871646,0.408924265690427,0.0481832006449668,9.99765346522708e-07,0.0333492341713713,0.768430668994725,2.12765218279101,1.54118983559257,0.630704937331528,0.710569113549133
551,1573.27940643012,0,0.00273315186210043,0.0135892498565505,0.00345042215562898,0.998202114082523,0.452616363395966,0.345522110774571,0.0249392922518993,9.96812977018515e-07,0.0297056557691061,0.780079146187357,2.55767514596379,1.49680048653758,0.678175450677553,0.941834612181745
552,1431.64340044206,0,0.00211702419235322,0.0122084625954388,0.00257962857844002,0.99630174473207,0.439530066149086,0.398300117712862,0.0175619628572916,9.99991212080458e-07,0.0722372308839113,4.99955898293492,0.815476539965252,1.50704100103004,0.541438958154146,0.774813240525659
553,1621.32101415828,0,0.00180821904229257,0.012419427314346,0.00395989985375906,0.997857936486933,0.40000002203672,0.254934534477729,0.0293391658350806,9.99999852570507e-07,0.0334703653829149,1.06477648315575,2.32988682073648,1.21049472893272,0.693445935251481,1.37377037605083
554,1472.24816118078,0,0.00819772338543582,0.0246535407672694,0.0010007434705332,0.996689508640516,0.558725811039857,0.340934063911296,0.0183663781813889,8.11313972936869e-07,0.0514380603062776,4.99994295946495,1.32496001485155,1.39642578867079,0.640101048534314,0.784009362052954
555,1427.82283280299,0,0.00183222413934576,0.0111980186776783,0.00463446712855156,0.996062730784582,0.414285473065557,0.364944882598412,0.0316372827036152,9.99981647412633e-07,0.0697255485224103,4.91845754717779,0.846305800157791,1.26633546072584,0.632481145620139,0.784460194660413
556,1653.66449247162,2,0.00227596860404545,0.0177486726383123,0.00424060899069414,0.99608019222184,0.402426646488953,0.346930959244592,0.0291033436543919,9.99812226039897e-07,0.0494148239598245,1.60234166576493,1.07864417776272,1.50774552314601,0.521891636670772,0.825449096520322
557,1372.27174640397,0,0.0032062034138187,0.021135027915997,0.00336839703281707,0.993598636815094,0.451931069052577,0.364979851669834,0.0226427589386037,9.98781224493153e-07,0.0406717315346339,2.72676884149365,1.72332753901317,1.20071966630402,0.523469324021214,0.901043229124609
558,1556.97383627746,0,0.00165489199391273,0.00921080131764834,0.00315562522530179,0.997618057860184,0.400188629750248,0.217121694023253,0.0172739328942182,9.99999962980318e-07,0.0311613105540582,1.42300593473001,2.7035826635451,1.41451444613656,0.736149909433678,0.840869260110779
559,1547.13498240784,0,0.00516939819957958,0.02283016387205,0.00239811313695001,0.997580403409174,0.500954767483074,0.258872317320738,0.0253749928376951,9.99515888873967e-07,0.0263239843607081,0.786808749231892,3.522140178301,1.36833475924436,0.702599172708468,0.948911381098176
560,1652.27868650598,2,0.00277355398453966,0.0151766781259868,0.00424060899069414,0.998481199653425,0.40233363290574,0.346930959244592,0.0291033436543919,9.99812226039897e-07,0.0494148239598245,1.60234166576493,1.07864417776272,1.50774552314601,0.521891636670772,0.825449096520322
561,1544.18306408844,1,0.00183201951582376,0.0187711119649526,0.00375476637794258,0.997079679397244,0.430523328172919,0.266021775418171,0.0280759696404107,9.99999982635717e-07,0.0267920408669669,0.78130625704005,3.14997050819506,1.27961536859846,0.641249807396945,1.12206107159041
562,1649.26601239039,2,0.00195918336048676,0.0164419939966103,0.00424060899069414,0.99608019222184,0.406345510951345,0.346930959244592,0.0291033436543919,9.99812226039897e-07,0.0494148239598245,1.60234166576493,1.07864417776272,1.50774552314601,0.521891636670772,0.825449096520322
563,1457.65894109585,0,0.00106566720281038,0.0069455436587132,0.00253165465528327,0.99369310475129,0.400194119667299,0.235231778990547,0.0261648861599874,9.99976399999246e-07,0.0455906457717,3.32845820286483,1.65282470490107,1.05135724568101,0.663418609203999,1.03389617886136
564,1512.16981878611,0,0.00227577243543516,0.0135630113999269,0.00251395918411378,0.99237441552313,0.442027903941526,0.443872192633328,0.0142273221051172,9.99939433322874e-07,0.0503618416248079,4.92904031942743,1.33221703072303,1.42582047243123,0.60765666228881,0.928919149764646
565,1551.20327256421,2,0.00180865809675445,0.00959303492817746,0.00693626967200548,0.998015387625932,0.400006482715397,0.318266418779534,0.0380819925723698,9.99900206663922e-07,0.0322008245045251,0.768536175169935,2.30810265776831,1.82177525217913,0.55391477023975,0.890989713868715
566,1443.72467671471,0,0.00174649613047373,0.0145598364687621,0.00162726161986816,0.994644043486638,0.400014722286873,0.269602281077668,0.0108087244398272,9.97033036219574e-07,0.0312718081237475,2.35409973098088,2.63887855891855,1.35510315579706,0.535763596605666,0.938048484756059
567,1668.31890132719,0,0.00383885116753456,0.0112221764998888,0.00100005787291607,0.993415388147214,0.423430563162717,0.330069181965558,0.0103912111911855,9.99999999887156e-07,0.0496779790737778,4.99999999999728,1.45280738050499,2,0.624490038405606,0.919755023924492
568,1563.6794195337,1,0.00479093117238197,0.0203141812017229,0.0118262489277854,0.997895740631578,0.423905991708565,0.405191751545333,0.101893164776939,9.99845866113938e-07,0.0386158973360979,0.764439056769885,1.77768595082411,1.36581848768638,0.682743938478405,0.987439384788729
569,1451.86177831713,0,0.00619850252422423,0.0270453129378159,0.00159242954463202,0.993781596212098,0.52202843580432,0.30951678753688,0.0232669240011691,9.99696204366087e-07,0.0472885477124762,4.98632432492714,1.4020936184483,1.30518201517261,0.610175516764586,0.854020641278134
570,1503.93441454243,0,0.001964883037268,0.011402975868346,0.00623540360451523,0.996819593454065,0.419670076782771,0.33575165340043,0.04014776180954,9.35018073995915e-07,0.0293666760429645,0.769317272971686,2.74214312504567,1.46952713314386,0.578634406500101,0.951450634433635
571,1530.46856234041,0,0.00173735204842067,0.00695884283860779,0.00455015547727773,0.993713022466061,0.400001113902901,0.322091878887329,0.0236503700200916,9.99985652787673e-07,0.0272370912515423,0.828323845962141,3.08074163432762,1.55323093501662,0.583958519596474,0.927513526754622
572,1508.03184198293,2,0.00303232134429371,0.0193305918536022,0.00424060899069414,0.99608019222184,0.416015052603799,0.346930959244592,0.0291033436543919,9.99812226039897e-07,0.0494148239598245,1.60234166576493,1.07864417776272,1.50774552314601,0.521891636670772,0.825449096520322
573,1609.33182508263,2,0.0024887889035117,0.0165149703923847,0.00424060899069414,0.99608019222184,0.416015052603799,0.346930959244592,0.0291033436543919,9.99812226039897e-07,0.0494148239598245,1.60234166576493,1.07864417776272,1.50774552314601,0.521891636670772,0.825449096520322
574,1568.84482984762,0,0.00180294350566016,0.0108924335289426,0.00102023117807269,0.993897558598063,0.400000442882747,0.307855573609493,0.0105502243147739,9.99999925577228e-07,0.073076657875427,4.92036574492342,0.861364360210797,1.68417755937201,0.561079405186371,0.995391846633929
575,1533.49004516263,0,0.00018834553286195,0.00069512827413715,0.00157946939213053,0.99550445971362,0.4,0.187667223883609,0.0113328855550768,9.99999863257513e-07,0.0276689725966269,1.45256654896854,3.70810937417453,1.33717457109124,0.69165748754152,0.912921229275576
576,1704.6658751484,2,0.00302284055595609,0.0186922876452676,0.00424060899069414,0.998448954728348,0.416015052603799,0.346930959244592,0.0291033436543919,9.99812226039897e-07,0.0494148239598245,1.60234166576493,1.07864417776272,1.50774552314601,0.521891636670772,0.825449096520322
577,1447.74116140856,0,0.000914487872329809,0.00597647110861492,0.00209937722411002,0.993311565902425,0.400300065116097,0.310670824029801,0.0137806995357157,9.99999997610049e-07,0.0579085296044153,4.14781945187805,1.23141336991726,1.2897745292495,0.630002766436004,0.819908843855012
578,1528.46442532344,0,0.00235592519911361,0.0119250052736586,0.00643322595762639,0.993323950582485,0.431915492490849,0.460762328439074,0.0403545873094371,9.99922780086161e-07,0.0609443013158606,4.67252923694071,0.97892094101326,1.39152266658392,0.671079314285471,0.887509867031423
579,1602.37662556878,0,0.00169257299131183,0.0115501637398577,0.00191546517971574,0.986265446908989,0.400000141068968,0.288560575194698,0.0170659559179201,9.99999985649537e-07,0.0521178878707172,4.99761037822929,1.31363389406955,1.83256255821145,0.581962699090602,0.945756816604138
580,1660.97007868925,2,0.00609032885598922,0.0220359438038774,0.0023697137709761,0.99608019222184,0.416015052603799,0.346930959244592,0.0291033436543919,9.99812226039897e-07,0.0494148239598245,1.60234166576493,1.07864417776272,1.50774552314601,0.521891636670772,0.825449096520322
581,1379.64261817765,2,0.00254383949931706,0.00874643023354148,0.00680796317868762,0.996375437409295,0.413214142755694,0.314894549346499,0.0413839047408534,9.99977750045992e-07,0.028721478268445,0.766210263196573,2.88586923172989,1.1445761195228,0.720928079293711,0.65210485571322
582,1608.67163321199,2,0.00178101478197934,0.00867686916197979,0.0046650241675297,0.997903654219216,0.400000000300706,0.24497732825737,0.043173046525357,9.99999999997726e-07,0.0305663976273053,0.765729065705232,2.8832285258265,1.42790642255742,0.660531130941658,1.13094120559132
583,1497.67185943654,2,0.00304234251382317,0.0174684074380388,0.00424060899069414,0.99845434977719,0.416015052603799,0.346930959244592,0.0291033436543919,9.99812226039897e-07,0.0494148239598245,1.60234166576493,1.07864417776272,1.50774552314601,0.521891636670772,0.825449096520322
584,1329.72466911124,0,0.00290813643644001,0.0121051379750122,0.00289992462626545,0.988634430941433,0.43721422517606,0.304357315642752,0.0273462267679181,9.984919996372e-07,0.0430711822102069,4.97465340137959,1.67151231605704,1.11017478952054,0.520099791871497,0.877026965097892
585,1722.33684124136,2,0.000734588609535373,0.00414370396383446,0.00424060899069414,0.99608019222184,0.401291352822203,0.346930959244592,0.0291033436543919,9.99812226039897e-07,0.0494148239598245,1.60234166576493,1.07864417776272,1.99900585049096,0.521891636670772,0.825449096520322
586,1417.46164847408,2,0.00301225801227124,0.0215749150365417,0.00424060899069414,0.99608019222184,0.40243690058857,0.346930959244592,0.0291033436543919,9.99812226039897e-07,0.0494148239598245,1.60234166576493,1.07864417776272,1.07120051296418,0.521891636670772,0.825449096520322
587,1455.40349647939,0,0.00182430244691713,0.00729729526366939,0.00310268540844859,0.992544914773838,0.439857812366834,0.33714411359538,0.023500911309934,9.99856404061198e-07,0.0538317639086115,4.99989120414082,1.2606730392807,1.37052864797103,0.689354822450612,0.691178761633291
588,1717.72438943554,2,0.00281207959702859,0.0115762928146471,0.00424060899069414,0.99608019222184,0.416015052603799,0.346930959244592,0.0291033436543919,9.99999713963101e-07,0.0494148239598245,1.60234166576493,1.07864417776272,1.50774552314601,0.521891636670772,0.825449096520322
589,1635.56471891222,0,0.000775849263003569,0.00492323820215812,0.00658784495253857,0.99571409752421,0.400004486565455,0.330533447936749,0.0282200770910477,9.99726130886067e-07,0.0535302369385402,3.10275638898448,1.36920719038898,1.99919152037594,0.622693038186631,0.888476837257378
590,1568.29461651118,2,0.00281144276290404,0.0179084653576588,0.00424060899069414,0.99608019222184,0.416015052603799,0.346930959244592,0.0291033436543919,9.99812226039897e-07,0.0494148239598245,1.60234166576493,1.07864417776272,1.50774552314601,0.521891636670772,0.825449096520322
591,1562.96862943182,1,0.00536640707075149,0.0174892734930501,0.00167712765056764,0.996086658867728,0.415953164221351,0.243683188965559,0.0172362153664428,9.99950730241974e-07,0.0260217014204969,0.823813564677475,3.257611766929,1.54812695655429,0.574089812676558,1.15042988787759
592,1578.83153969303,0,0.000463862015888428,0.00481078297873625,0.00100009024072547,0.994484475103023,0.40000060912264,0.291764342077863,0.00726069334326179,9.99999997203962e-07,0.0577197478336563,4.99999964514497,1.25339563358594,1.43313985540224,0.657317562785041,1.03137556486347
593,1590.2550986042,0,0.00400090131989794,0.0197760183219302,0.00461809298919546,0.991644508698599,0.461911644422564,0.357790092381155,0.0371882008106829,9.99453903440844e-07,0.0430249634833545,4.23208532377894,1.60908477555454,1.76017503219,0.593336011067516,0.932201139739258
594,1573.75861325658,0,0.00307990641567121,0.0100521320517927,0.00521878439358368,0.99484089705332,0.400000067154502,0.30882604928345,0.0284747284600114,9.99999202565915e-07,0.0361888720502222,1.53869151718712,1.95198717897968,1.88690623577106,0.689674698574793,0.665688215880884
595,1539.92820539912,0,0.00239368891554361,0.0114029392239258,0.00575291291509699,0.998302178099704,0.401101081484913,0.313712357874681,0.0313616742087533,9.99829664531058e-07,0.0295826866787844,0.772749650125334,2.67758698465069,1.62434710566864,0.667257305477033,0.741140172531315
596,1440.31712131096,0,0.00247532447693437,0.014784573831158,0.00369241769593893,0.99153533401889,0.422293842448754,0.337259605023368,0.0265159159210385,9.99914945296834e-07,0.0493619092967678,2.88301954640934,1.1468230384357,1.32092778025107,0.593929742646739,0.839005652822254
597,1619.03923344892,0,0.00339134272285064,0.0117114289187272,0.00100013794212327,0.9959317710039,0.402013934599872,0.384266402124473,0.00813666142440214,5.92833499644116e-08,0.0668317529463528,4.48938802062998,1.06329999688701,1.78232838510898,0.645030328141559,0.883128128762406
598,1701.1134309691,0,0.00156187142897959,0.0100943212251524,0.00387839025311863,0.998010702095695,0.406206277621994,0.32200134625138,0.0201430816218822,9.99885673460499e-07,0.0263235650996069,0.778972327952235,3.24355728101274,1.7520661169725,0.780468671058192,0.985131280764407
599,1375.06717047443,0,0.00236689574384843,0.00859171772336693,0.0014730103219589,0.995961012529141,0.417981301143288,0.292642054732428,0.0175286906102742,9.99980551089042e-07,0.0528433758738234,3.31934917473429,1.30865625052426,1.22819594102292,0.590759680386237,0.752066567636979
600,1660.25351163422,2,0.00695101399153614,0.0197461710112463,0.00236506700116303,0.99608019222184,0.416015052603799,0.346930959244592,0.0291033436543919,9.99812226039897e-07,0.0494148239598245,1.60234166576493,1.07864417776272,1.50774552314601,0.521891636670772,0.825449096520322
601,1595.61783130907,0,0.00989092209905183,0.0296925261065992,0.00381615567215186,0.991557704710221,0.557422046030251,0.467680523657392,0.036712275502317,9.99955858715315e-07,0.042436458130271,4.8807673395259,1.57451643275598,1.99872914081741,0.671887736587972,0.940017240005856
602,1446.59878452149,0,0.00411471646375808,0.0208095349638634,0.00231277495908067,0.994078950192772,0.400024275933146,0.282238540043292,0.016228841661113,9.99770779435738e-07,0.023739600248706,0.825977749429551,3.99501550857276,1.23999648376785,0.668609620421379,0.796467384260846
603,1616.41640577603,0,0.00277646283882254,0.014577254175337,0.00960196607641584,0.995226795566708,0.414657370403047,0.411605416949194,0.0710306884627549,9.99868333961689e-07,0.0684181911917328,3.17158030507623,0.862635129384946,1.95652193785177,0.565644558943195,0.928070329057492
604,1571.7303286723,0,0.000416322870583295,0.00315364940103628,0.00616175615088739,0.997269578722952,0.400001034021441,0.303019079702083,0.0257985843516282,9.67809192206729e-07,0.0638858112461298,4.88164693341105,1.14788539001217,1.51603845402438,0.676838105614104,0.901662185693388
605,1520.85664216622,0,0.00538258542082661,0.022342775803962,0.00185318411190657,0.99118857580809,0.525115874684932,0.31814197760595,0.0185931925780057,9.99922272996164e-07,0.0368621769955582,3.92408772618053,1.93774128551204,1.5374150818905,0.622594721157597,0.838034175194955
606,1639.40636072628,0,0.000717708401603467,0.0031689495758657,0.00112614207468375,0.995421687552259,0.40001662202704,0.231625604141618,0.0195332723889696,9.9999892798336e-07,0.0555845055374256,4.99999982415882,1.36753864544861,1.99998909359253,0.599463295966413,0.948119502889719
607,1580.10806030145,0,0.000891556880607217,0.00556013051780156,0.00227773252176968,0.996165075536718,0.400051085101743,0.314421878011614,0.0096300013958355,9.99987049020754e-07,0.0263994983844944,1.42698431736442,3.71664263809632,1.29529973134191,0.703801659175586,1.08062711392698
608,1534.08366868853,0,0.0030790852281793,0.01367483972924,0.00343462527121239,0.995333549378507,0.437448394979398,0.415776236721409,0.0183838662473626,9.88431046909403e-07,0.0305943206496125,1.3372752070374,2.39330370503005,1.16692022413022,0.692170848608059,1.09208121552799
609,1441.89671598926,0,0.00333529263638086,0.0188805219979269,0.00165671590647625,0.990521842582242,0.400357178427362,0.308180077881482,0.014697892834735,9.96715643735534e-07,0.0506041099243307,4.98471039237869,1.3346711300243,1.50841574157796,0.578751303567628,0.73367230357258
610,1629.69975739289,2,0.00218438143508618,0.0142540219289249,0.00424060899069414,0.99608019222184,0.40243690058857,0.346930959244592,0.0291033436543919,9.99812226039897e-07,0.0494148239598245,1.60234166576493,1.07864417776272,1.50774552314601,0.521891636670772,0.825449096520322
611,1674.74419460164,0,0.000368366819575448,0.00199026638394702,0.00100000505724104,0.991779658293217,0.400000475798546,0.288343518743105,0.00803908999049874,9.99123250852626e-07,0.0611312394080495,4.99994354481125,1.21181511826545,1.73867766365438,0.740453511176713,0.933671357558212
612,1853.36956171267,2,0.000578694792739732,0.00535004126932707,0.00424060899069414,0.99608019222184,0.416015052603799,0.346930959244592,0.0291033436543919,9.99812226039897e-07,0.0494148239598245,1.60234166576493,1.07864417776272,1.50774552314601,0.521891636670772,1.98425111363901
613,1e+10,0,-0.000351784887514139,-0.00334129294381942,0.00424060899069414,0.99608019222184,0.416015052603799,0.346930959244592,0.0291033436543919,9.99812226039897e-07,0.0494148239598245,1.60234166576493,1.07864417776272,1.50774552314601,0.521891636670772,0.825449096520322
614,1485.70781241853,0,0.000778469032178617,0.00552559846375744,0.00229345216054937,0.991779388814637,0.400000391983089,0.296711203268026,0.0153561162996588,9.99996549422944e-07,0.0590936423644804,4.99999738619517,1.16348528023012,1.34538475049199,0.571900888723371,0.995543409991354
615,1413.56845965296,0,0.00354762020570121,0.0111423525614471,0.00744767136310538,0.991887987209055,0.438546139135597,0.535092004347388,0.0451319902667107,9.99933071573275e-07,0.0673982793614738,3.67765266908383,0.885147882567704,1.57633360151617,0.501392903891698,0.762677886785012
616,1495.34039884221,0,0.000328718679830877,0.00229432380269465,0.00378268648927298,0.997348113503124,0.425871202733892,0.2716137817015,0.0349347064288441,9.99965212687098e-07,0.0356498801664506,1.76257694934875,2.60448027686212,1.16698003130669,0.643398463029954,1.06043809913185
617,1722.22664319613,0,0.00108980958531541,0.0100778399025586,0.00451462686485046,0.993542007407693,0.400000000038288,0.333051348744354,0.0243320301247716,9.9999760886535e-07,0.0536204293228008,4.99988990711717,1.35001768643863,1.99999997432932,0.635927251505502,1.01643584384093
618,1452.09162212705,1,0.00429496415207653,0.0167145492829274,0.00294195213713315,0.995023328990574,0.495908128178478,0.263498555523483,0.0319674459274333,2.73241683340006e-07,0.0276771084884375,0.89969864207601,3.13594368558883,1.24375582917091,0.643561397875485,0.856428381241917
619,1653.52104404677,0,0.00465838007675642,0.0200654353050472,0.00246691971411678,0.992315708930431,0.400195065070042,0.265354602727718,0.0211170019984646,9.99996754841129e-07,0.0235888178660518,0.787624125105533,3.88629305300232,1.35153211575271,0.7236851702624,1.23549418711033
620,1690.48538862256,2,0.00261293038806672,0.0194855043424935,0.00236506700116303,0.99608019222184,0.416015052603799,0.346930959244592,0.0291033436543919,9.99812226039897e-07,0.0494148239598245,1.60234166576493,1.07864417776272,1.50774552314601,0.521891636670772,0.825449096520322
621,1501.76129831251,0,0.00274934237105074,0.011015280319127,0.00286188221157988,0.995617044120882,0.425161698315821,0.365072882859988,0.0227592600453771,9.99714877409407e-07,0.0527391969489135,3.51532421510491,1.28039699835684,1.52799578678572,0.631118176233531,0.780860927888196
622,1501.21818995761,2,0.00166730055321038,0.00752169284350914,0.00424060899069414,0.99608019222184,0.416015052603799,0.346930959244592,0.0291033436543919,9.99999533693942e-07,0.0494148239598245,1.60234166576493,1.07864417776272,1.50774552314601,0.521891636670772,0.825449096520322
623,1571.88603118098,0,0.00245364857509637,0.010081567404375,0.0106618740740424,0.99503817557298,0.472651315617964,0.373524737995949,0.0922610185184559,9.99196267991096e-07,0.0315836703026236,0.756088168399192,2.60005527032887,1.36875355936614,0.750143748870771,0.893087476110269
624,1e+10,0,-1.17167136475979e-05,-8.32255497087212e-05,0.00424060899069414,0.99608019222184,0.416015052603799,0.346930959244592,0.0291033436543919,9.99812226039897e-07,0.0494148239598245,1.60234166576493,1.07864417776272,1.50774552314601,0.521891636670772,0.825449096520322
625,1570.88930843905,0,0.00186269088261254,0.0135464245540489,0.00398914731888948,0.995798631941488,0.400000745993942,0.285944734098751,0.020654995099466,3.15999397361921e-07,0.0263382467980698,0.781592256912835,3.11261396210777,2,0.614208516212374,0.802364352750495
626,1629.09438151333,0,0.00290649971932328,0.0144207508760635,0.00103440290713543,0.993312543828259,0.459677392054661,0.240369236782175,0.0263733559297069,6.87445301959155e-07,0.0508725345827051,4.99488866006451,1.48152089621165,1.99997554726622,0.581328036027151,1.01397808201957
627,1465.8171305617,1,0.0026436111248273,0.00973681934179851,0.00245781959506293,0.993863910266918,0.400189895594893,0.381403542315306,0.0137388912717807,6.62827527393847e-07,0.0607604165220772,4.7689907080794,1.0722596671304,1.19447136440798,0.658734450465332,0.906462558837411
628,1526.69565950264,0,0.00279896381363101,0.0108458719110068,0.00236778758752912,0.993751423329565,0.444014495043217,0.410316986063955,0.017759341282948,9.99946145266544e-07,0.0561193627751645,4.99977412606708,1.21078106866748,1.49009970857287,0.575312430444057,0.985944857310523
629,1553.24819081107,0,0.00488685640100315,0.0153667671157189,0.00199502599221322,0.995680562723457,0.488230603574621,0.412137044001635,0.0171615698889957,9.04247848891527e-07,0.0727680650144701,4.9614950224018,0.797065527615801,1.46603132763688,0.71669540805973,0.823693178283935
630,1539.65164012566,1,0.00401619288543855,0.01842843935946,0.00137397891554202,0.997404780092506,0.468307616231924,0.274290489792262,0.0107772168991896,9.99999881754458e-07,0.0248139244898889,0.799143000064321,3.46974537706595,1.99998764364867,0.601014747943175,0.732822267576003
631,1514.9209427998,0,0.000982729872380801,0.005740242904145,0.00699177897109103,0.997065848105971,0.400014794997231,0.308052028456868,0.0280736006618387,9.99987862065525e-07,0.0287857221600809,0.769126663242025,2.78627954717961,1.34349614627728,0.62806596581361,0.968673268744675
632,1618.03944767656,0,0.00500868737628685,0.0250578138282817,0.00107314065630473,0.995887178917907,0.492884672325873,0.23056829478025,0.0158952340655648,9.99328594384059e-07,0.0280145866671379,1.00013896147978,2.58269592495116,1.59186188414265,0.691142606364456,0.951511554934103
633,1597.90838454062,0,0.00254332383297164,0.0101964762993624,0.00213773505080601,0.992327149409439,0.400000003233974,0.469873296665176,0.0123630328857856,9.99992052808774e-07,0.0592527383291358,4.99961971354914,1.0695603024277,1.25592437537381,0.713627570651343,1.17076236177839
634,1486.3442209106,0,0.00231812184479323,0.0142752252734509,0.00256456086278472,0.997293177242807,0.439743176608911,0.329295719580173,0.0235332994865501,9.99932813133114e-07,0.0702424612976434,4.41630561090999,0.870657061344597,1.57320854315244,0.57070011537915,0.815873276171341
635,1515.90334339468,0,0.00223587936256452,0.0132727797897994,0.00148673086410799,0.997575619166788,0.439703515820853,0.301520596786792,0.0157343254905364,9.99867110352155e-07,0.0533412228833187,2.85629394943676,1.23502392853252,1.64763135106785,0.512491264549258,0.972022166527503
636,1620.86971029594,0,0.000350038116823773,0.00166953336158975,0.00387773320131384,0.996755090350924,0.400788981353106,0.381420107987782,0.0210780174958665,9.99286944410067e-07,0.0654573894252823,4.99933284158922,1.14795969600325,1.40104698062752,0.791988136285721,0.95350629912124
