"Start","Value","Convergence","prev0_epidemic","prev0_endemic","freq0","phi_w","phi_m","b","r","tau","sigma_prev","sigma_g","sigma_q"
527,1542.15960564269,"Successful completion",0.0199994751814166,0.995653766963027,0.400000000005702,0.999999999733928,0.109023716731114,0.0991248656989847,4.99999999780613,0.500000000000041,1.9999998756338,0.545989520635504,0.992754507193542
528,1812.62967533696,"Successful completion",0.0199866601612058,0.981187034994679,0.40650714931161,0.907690255976742,0.905552470456848,0.199976665760114,1.17044428669621,3.87952204238266,1.99790859506587,0.61247386971232,1.17842312608299
529,1581.86764268145,"Successful completion",0.0199991377676283,0.995290197928217,0.435524707023588,0.397806870724519,0.220389256366522,0.0802238206395302,0.749438098377845,0.573633036914252,1.40488519827306,0.584230870801287,1.43299454789317
530,1617.60334163244,"Successful completion",0.0199723638681117,0.994533669638778,0.405656631811113,0.645142203276681,0.608856441063784,0.0697740897519851,4.88860844230802,3.93167234767886,1.99999997507942,0.590362090619349,1.04749937775085
531,1471.59010589879,"Successful completion",0.00527850162460025,0.995653374004138,0.402513631703201,0.39429235301411,0.036717222748534,0.0926405456691724,4.8218557877656,0.532016229368068,1.99920677341166,0.528193496967569,0.836241237314785
532,1462.95698006966,"Successful completion",0.02,0.995618359373186,0.4,0.529456687682735,0.117876951002409,0.101492046673593,3.79257425768284,0.50000000002164,1.53750473250969,0.549871017205653,0.820007518872226
533,1562.9919253254,"Successful completion",0.0199996700107629,0.997062851064333,0.45831540160767,0.359992519159294,0.17389164882588,0.0490495140112838,0.75089857349024,1.17771198848496,1.50061395086014,0.742749619059147,0.801852980067255
534,1848.52365717379,"Successful completion",0.0199999794704053,0.993061022416092,0.599976375263373,0.705852630712521,0.700020334722275,0.0800371981930622,1.7240449322054,3.99928755244557,1.97180286924016,0.81745703111193,1.99743125085117
535,1578.71620248147,"Successful completion",0.0166287958309063,0.996056265105991,0.417373095973759,0.319552652185981,0.106864592870611,0.0262681181325437,0.753366959119427,3.94014374328274,1.78530873128386,0.574415452652278,0.880340356508194
536,1577.10861275947,"Successful completion",0.00300255505481827,0.99580401203434,0.409686353430196,0.336518749126389,0.0280124532374678,0.0932534303389091,4.95490452261555,0.500000753785754,1.49222124735829,0.513981899441588,1.99548859896928
537,1484.42644846106,"Successful completion",0.0199999999917149,0.99569236604233,0.400051001886699,0.536725449322118,0.117673453491309,0.0925156890482983,1.97175616389092,0.544708033448592,1.99999178149005,0.546924156001493,0.815906239071499
538,1484.67715821354,"Successful completion",0.0199999993253348,0.995570357134616,0.417443633528526,0.519904544220755,0.114375544355916,0.102795241380847,4.98244539761437,0.500000060965008,1.99999163968469,0.550058211773292,0.810587707663002
539,1461.43074504421,"Successful completion",0.0199998360859682,0.995675167117602,0.400210917819032,0.536859367591244,0.117097077321043,0.0955775048981982,2.08421061081275,0.51599234389589,1.53833535171653,0.547076494850143,0.818912911850262
540,1511.92725107707,"Successful completion",0.0199999999734393,0.995794234046582,0.407146000670524,0.999999978055181,0.106623621894228,0.081870577140245,1.4236830843451,0.569395965401611,1.52501886719152,0.543781349839528,0.985600135165762
541,1460.98263580499,"Successful completion",0.019970731555535,0.995615365406462,0.417541280599639,0.518254578812857,0.113790009037681,0.0977208495709866,4.99652950690242,0.523967928830094,1.53622882272888,0.550642875311551,0.812538750876812
