"Start","Value","Convergence","prev0_epidemic","prev0_endemic","freq0","phi_w","phi_m","a","b","r","tau","sigma_prev","sigma_g","sigma_q"
3144,543.961937835957,"Successful completion",0.00661338026309021,0.950000131971855,0.498934508228593,0.63877268598246,0.677649607977219,9.99999992984913e-07,0.189420441162181,0.886622794304439,0.526441131211542,0.742334750718196,0.251263317388923,0.0262238304813772
3145,-455.621904634833,"Successful completion",0.015480419110897,0.989788235521487,0.492886523792449,0.237430522935662,0.317760923409809,1.53323511913875e-07,0.108986088466936,1.01161567442455,0.516082501860959,0.0858318029755739,0.272240258305718,1.99999992611606
3146,91.7414181094665,"Successful completion",0.019999994758887,0.978377638963049,0.515517971049431,0.635505203196805,0.685761167511303,1.02090757807468e-07,0.199962302869049,0.738570419281128,0.533586177109237,0.350834590908835,0.259539284016411,0.00306209673716279
3147,545.130516866045,"Successful completion",0.0102044828465441,0.950004709616318,0.500581181680844,0.631568470800522,0.674295819241623,1.94439529857335e-07,0.199999859062961,1.06372030771214,0.504117370349205,0.737482899880629,0.249637259452501,0.0807811227267419
3148,512.253614314234,"Successful completion",0.0199813232280046,0.985702431265456,0.492631830592479,0.520063484992871,0.553709550813723,9.99878683796611e-07,0.0644865963393352,0.909571524280499,3.99999292712254,0.635830689268719,0.269136926592431,1.99931452890834
3149,-112.614548248613,"Maximum number of evaluations exceeded",0.02,0.989256204870198,0.493057148264585,0.171725751035857,0.261925639234441,1e-06,0.116508357149657,4.99999996966035,0.502940126416064,0.160216997695438,0.289198576093859,1.99999999907142
3150,-225.198046760645,"Successful completion",0.01999886321453,0.989764434150041,0.496990389828837,0.188550092189905,0.297478443284562,2.20654909258955e-09,0.073646841201785,4.99984168128617,3.99998539218998,0.135606827405791,0.270080086239186,1.99999440343066
3151,-239.475213297576,"Successful completion",0.0163000974222862,0.989727292333709,0.493146526955076,0.194008237684113,0.294179769226637,2.49765030880833e-09,0.07297810315919,3.95061924186446,3.85787226830461,0.131948567099796,0.270570614276501,1.84429347194469
3152,802.999101988929,"Successful completion",0.0179579304954113,0.981453282047054,0.505912525588731,0.612994555359782,0.65814763940014,2.69970028455823e-07,0.132966228012261,0.738950359118223,0.799559571797822,1.99967723567427,0.253886323520638,0.823417197144637
3153,-244.000891764657,"Successful completion",0.0193128430395459,0.990211311885981,0.400000000016201,0.298340716009692,0.33841420741294,9.99880626338369e-07,0.108227199414937,0.871752162618427,0.518316450429576,0.0889264437935578,0.395343974915952,0.00304842044284326
