"chemostat","time","prev0","wildtype","cI857","coinf","suscept","cI857col","prevalence","g","logit_g","logit_prev"
"chem6",39,100,28251,20341,1206,202,"YFP",0.995860146739353,0.418608001317089,-0.328490301575686,5.48294648988432
"chem6",40,100,35146,13628,447,779,"YFP",0.984279458357718,0.279411161684504,-0.947384313973934,4.13694161710388
"chem6",41,100,29793,18883,1159,165,"YFP",0.996621690792572,0.387932451310708,-0.45601142018989,5.6869959005561
"chem6",42,100,35239,13575,582,604,"YFP",0.987777732809907,0.278096447740402,-0.953923558000855,4.39219823800862
"chem6",43,100,33101,15760,1052,87,"YFP",0.998222603579309,0.322547635128221,-0.742088408977289,6.33082669258711
"chem6",44,100,35576,13368,635,421,"YFP",0.991471690468956,0.273128473357306,-0.978807461915303,4.75579923270831
"chem6",45,100,36090,13008,690,212,"YFP",0.995700669235449,0.264939508737627,-1.02045126584924,5.44498730508342
"chem6",46,100,33214,15654,972,160,"YFP",0.99673655870115,0.320332323811083,-0.752244998401915,5.72170424929014
"chem6",47,100,34410,14357,1014,219,"YFP",0.995529334912016,0.294399901572785,-0.874109591663832,5.40573740377024
"chem6",48,100,29407,19157,1325,111,"YFP",0.997719568567026,0.394469154105922,-0.428564557159594,6.08110759335151
"chem7",1,1,199,223,5,49573,"CFP",0.00844084408440844,0.528436018957346,0.113866946735626,-4.76619629562341
"chem7",2,1,188,168,4,49640,"CFP",0.00712056964557165,0.471910112359551,-0.11247798342669,-4.93762150846651
"chem7",3,1,183,234,3,49580,"CFP",0.0083405004300258,0.561151079136691,0.24583496251628,-4.77825658379038
"chem7",4,1,164,1513,6,48317,"CFP",0.033544025283034,0.902206320810972,2.22198328596416,-3.36077698276535
"chem7",5,1,245,8603,8,41144,"CFP",0.176988318130901,0.972310126582278,3.55860804807662,-1.53688666369264
"chem7",6,1,434,16634,117,32815,"CFP",0.342160655934888,0.974572299039138,3.64615953832823,-0.653680362599932
"chem7",7,1,1125,38076,981,9818,"CFP",0.799710316407923,0.971301752506314,3.52180112673267,1.38448482103926
"chem7",8,1,1683,39735,1845,6737,"CFP",0.860097601495172,0.959365493263798,3.16165449618347,1.81610084697087
"chem7",9,1,1914,39156,1315,7615,"CFP",0.843586320221834,0.953396639883126,3.01835837436842,1.68515794162134
"chem7",10,1,2354,42272,1218,4156,"CFP",0.914804641056127,0.947250481781921,2.88800891950183,2.37376357557533
